YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W01,2108,,0,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W01,3304,,0,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W01,14498,,0,0,,BE,11522440,BE,Age80+,COM,656762
2021-W01,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W01,7708,,0,0,,BE,11522440,BE,HCW,COM,
2021-W01,18789,,0,0,,BE,11522440,BE,LTCF,COM,
2021-W02,71535,,0,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W02,2,,0,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W02,1,,0,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W02,25696,,0,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W02,3,,0,0,8400,BE,11522440,BE,ALL,MOD,9202196
2021-W02,97231,,0,0,97500,BE,11522440,BE,ALL,COM,9202196
2021-W02,0,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W02,1749,,0,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W02,14839,,0,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W02,1,,0,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W02,0,,0,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W02,9036,,0,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W02,0,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W02,7144,,0,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W02,0,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W02,10939,,0,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W02,53452,,0,0,,BE,11522440,BE,Age80+,COM,656762
2021-W02,2,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W02,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W02,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W02,1,,0,0,,BE,11522440,BE,HCW,MOD,
2021-W02,29631,,0,0,,BE,11522440,BE,HCW,COM,
2021-W02,67600,,0,0,,BE,11522440,BE,LTCF,COM,
2021-W02,2,,0,0,,BE,11522440,BE,LTCF,MOD,
2021-W03,51456,,582,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W03,402,,0,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W03,3959,,0,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W03,64266,,170,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W03,4361,,0,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W03,115722,,752,0,86580,BE,11522440,BE,ALL,COM,9202196
2021-W03,238,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W03,6521,,15,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W03,37923,,94,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W03,2627,,0,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W03,1094,,0,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W03,19054,,61,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W03,11744,,57,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W03,374,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W03,9394,,73,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W03,26,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W03,2,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W03,30318,,452,0,,BE,11522440,BE,Age80+,COM,656762
2021-W03,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W03,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W03,71460,,198,0,,BE,11522440,BE,HCW,COM,
2021-W03,4266,,0,0,,BE,11522440,BE,HCW,MOD,
2021-W03,95,,0,0,,BE,11522440,BE,LTCF,MOD,
2021-W03,44262,,554,0,,BE,11522440,BE,LTCF,COM,
2021-W04,19040,,18228,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W04,184,,0,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W04,1483,,0,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W04,44252,,6144,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W04,63292,,24372,0,78390,BE,11522440,BE,ALL,COM,9202196
2021-W04,1667,,0,0,13200,BE,11522440,BE,ALL,MOD,9202196
2021-W04,4712,,283,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W04,93,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W04,26205,,3626,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W04,974,,0,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W04,12749,,2227,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W04,416,,0,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W04,166,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W04,7005,,1956,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W04,3829,,3037,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W04,9,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W04,9,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W04,8206,,13235,0,,BE,11522440,BE,Age80+,COM,656762
2021-W04,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W04,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W04,1621,,0,0,,BE,11522440,BE,HCW,MOD,
2021-W04,48884,,7206,0,,BE,11522440,BE,HCW,COM,
2021-W04,46,,0,0,,BE,11522440,BE,LTCF,MOD,
2021-W04,14408,,17166,0,,BE,11522440,BE,LTCF,COM,
2021-W05,10377,,67947,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W05,1253,,5,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W05,8262,,5,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W05,23561,,24071,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W05,9515,,10,0,25200,BE,11522440,BE,ALL,MOD,9202196
2021-W05,0,,0,0,48000,BE,11522440,BE,ALL,AZ,9202196
2021-W05,33938,,92018,0,97110,BE,11522440,BE,ALL,COM,9202196
2021-W05,548,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W05,2011,,1588,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W05,14331,,13861,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W05,5363,,4,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W05,2351,,1,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W05,7073,,8564,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W05,1139,,2,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W05,3984,,6753,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W05,100,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W05,1981,,10357,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W05,4412,,50837,0,,BE,11522440,BE,Age80+,COM,656762
2021-W05,14,,3,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W05,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W05,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W05,9183,,7,0,,BE,11522440,BE,HCW,MOD,
2021-W05,26329,,27793,0,,BE,11522440,BE,HCW,COM,
2021-W05,7609,,64225,0,,BE,11522440,BE,LTCF,COM,
2021-W05,332,,3,0,,BE,11522440,BE,LTCF,MOD,
2021-W06,1416,,3,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W06,5940,,49924,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W06,3,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W06,16738,,60725,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W06,300,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W06,7773,,8,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W06,9189,,11,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W06,303,,0,0,57600,BE,11522440,BE,ALL,AZ,9202196
2021-W06,22678,,110649,0,98280,BE,11522440,BE,ALL,COM,9202196
2021-W06,23,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W06,422,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W06,1289,,6168,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W06,9999,,35633,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W06,4645,,4,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W06,239,,0,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W06,5390,,18224,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W06,2706,,4,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W06,38,,0,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W06,1226,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W06,2806,,11421,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W06,3,,0,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W06,1121,,9138,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W06,168,,2,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W06,0,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W06,2013,,29365,0,,BE,11522440,BE,Age80+,COM,656762
2021-W06,22,,1,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W06,0,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W06,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W06,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W06,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W06,303,,0,0,,BE,11522440,BE,HCW,AZ,
2021-W06,18675,,67688,0,,BE,11522440,BE,HCW,COM,
2021-W06,8754,,8,0,,BE,11522440,BE,HCW,MOD,
2021-W06,0,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W06,435,,3,0,,BE,11522440,BE,LTCF,MOD,
2021-W06,4003,,42961,0,,BE,11522440,BE,LTCF,COM,
2021-W07,232,,337,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W07,6427,,18672,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W07,5,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W07,580,,3062,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W07,10153,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W07,30462,,43258,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W07,812,,3399,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W07,10158,,0,0,96000,BE,11522440,BE,ALL,AZ,9202196
2021-W07,36889,,61930,0,117000,BE,11522440,BE,ALL,COM,9202196
2021-W07,3148,,4596,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W07,725,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W07,36,,158,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W07,6652,,0,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W07,18821,,25652,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W07,347,,2038,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W07,8444,,12473,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W07,2772,,0,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W07,197,,866,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W07,5,,0,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W07,4360,,6847,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W07,170,,318,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W07,0,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W07,1187,,3705,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W07,50,,19,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W07,12,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W07,880,,8120,0,,BE,11522440,BE,Age80+,COM,656762
2021-W07,0,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W07,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W07,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W07,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W07,10157,,0,0,,BE,11522440,BE,HCW,AZ,
2021-W07,693,,3327,0,,BE,11522440,BE,HCW,MOD,
2021-W07,33696,,47793,0,,BE,11522440,BE,HCW,COM,
2021-W07,3193,,14137,0,,BE,11522440,BE,LTCF,COM,
2021-W07,119,,72,0,,BE,11522440,BE,LTCF,MOD,
2021-W07,1,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W08,48,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W08,8498,,9838,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W08,239,,182,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W08,238,,1713,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W08,45227,,22572,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W08,33802,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W08,53725,,32410,0,120510,BE,11522440,BE,ALL,COM,9202196
2021-W08,33850,,0,0,88800,BE,11522440,BE,ALL,AZ,9202196
2021-W08,477,,1895,0,48000,BE,11522440,BE,ALL,MOD,9202196
2021-W08,4413,,1938,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W08,1845,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W08,12,,94,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W08,139,,1150,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W08,26803,,13797,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W08,23689,,0,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W08,87,,469,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W08,13926,,6689,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W08,8265,,0,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W08,88,,173,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W08,6269,,3822,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W08,39,,0,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W08,1362,,1895,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W08,9,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W08,104,,6,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W08,47,,3,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W08,867,,4121,0,,BE,11522440,BE,Age80+,COM,656762
2021-W08,0,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W08,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W08,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W08,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W08,285,,1859,0,,BE,11522440,BE,HCW,MOD,
2021-W08,50117,,25228,0,,BE,11522440,BE,HCW,COM,
2021-W08,33828,,0,0,,BE,11522440,BE,HCW,AZ,
2021-W08,22,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W08,192,,36,0,,BE,11522440,BE,LTCF,MOD,
2021-W08,3608,,7182,0,,BE,11522440,BE,LTCF,COM,
2021-W09,20132,,5327,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W09,3106,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W09,1987,,1187,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W09,6597,,7878,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W09,42701,,15783,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W09,59852,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W09,62958,,0,0,124800,BE,11522440,BE,ALL,AZ,9202196
2021-W09,62834,,21110,0,114660,BE,11522440,BE,ALL,COM,9202196
2021-W09,8584,,9065,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W09,589,,526,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W09,4381,,1144,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W09,5343,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W09,3756,,5143,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W09,24083,,9551,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W09,40474,,0,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W09,2251,,2209,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W09,14074,,5035,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W09,14007,,0,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W09,1326,,1078,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W09,9104,,2612,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W09,1927,,0,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W09,462,,93,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W09,4433,,965,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W09,833,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W09,6595,,1750,0,,BE,11522440,BE,Age80+,COM,656762
2021-W09,346,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W09,199,,16,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W09,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W09,1,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W09,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W09,7500,,8768,0,,BE,11522440,BE,HCW,MOD,
2021-W09,48860,,17649,0,,BE,11522440,BE,HCW,COM,
2021-W09,61066,,0,0,,BE,11522440,BE,HCW,AZ,
2021-W09,1892,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W09,1084,,297,0,,BE,11522440,BE,LTCF,MOD,
2021-W09,13973,,3461,0,,BE,11522440,BE,LTCF,COM,
2021-W10,2892,,1430,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W10,19688,,2,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W10,26173,,6129,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W10,56868,,4,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W10,3418,,7869,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W10,29920,,26934,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W10,56093,,33063,0,117000,BE,11522440,BE,ALL,COM,9202196
2021-W10,76556,,6,0,60000,BE,11522440,BE,ALL,AZ,9202196
2021-W10,6310,,9299,0,63600,BE,11522440,BE,ALL,MOD,9202196
2021-W10,5514,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W10,3465,,2712,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W10,416,,428,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W10,38545,,2,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W10,15148,,16534,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W10,1800,,4733,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W10,1193,,2708,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W10,12768,,2,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W10,11149,,7645,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W10,7428,,2,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W10,12868,,4027,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W10,1138,,1236,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W10,7021,,1126,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W10,892,,173,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W10,6489,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W10,862,,21,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W10,6284,,976,0,,BE,11522440,BE,Age80+,COM,656762
2021-W10,5771,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W10,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W10,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W10,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W10,0,,8864,0,,BE,11522440,BE,HCW,MOD,
2021-W10,0,,29907,0,,BE,11522440,BE,HCW,COM,
2021-W10,0,,6,0,,BE,11522440,BE,HCW,AZ,
2021-W10,0,,435,0,,BE,11522440,BE,LTCF,MOD,
2021-W10,0,,3156,0,,BE,11522440,BE,LTCF,COM,
2021-W10,0,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W11,12414,,3218,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W11,4679,,124,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W11,58488,,35,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W11,6708,,15597,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W11,1033,,339,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W11,25774,,26,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W11,84262,,61,0,,BE,11522440,BE,ALL,AZ,9202196
2021-W11,19122,,18815,0,,BE,11522440,BE,ALL,COM,9202196
2021-W11,5712,,463,0,,BE,11522440,BE,ALL,MOD,9202196
2021-W11,652,,1591,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W11,59,,25,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W11,3279,,4,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W11,13351,,12,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W11,594,,215,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W11,3927,,9391,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W11,9139,,9,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W11,2072,,4590,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W11,379,,99,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W11,11775,,16,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W11,3350,,2299,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W11,506,,92,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W11,12961,,14,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W11,4267,,601,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W11,1983,,27,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W11,4797,,318,0,,BE,11522440,BE,Age80+,COM,656762
2021-W11,2190,,5,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W11,33752,,5,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W11,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W11,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W11,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W11,0,,35,0,,BE,11522440,BE,HCW,AZ,
2021-W11,0,,17292,0,,BE,11522440,BE,HCW,COM,
2021-W11,0,,395,0,,BE,11522440,BE,HCW,MOD,
2021-W11,0,,26,0,,BE,11522440,BE,LTCF,AZ,
2021-W11,0,,1523,0,,BE,11522440,BE,LTCF,COM,
2021-W11,0,,68,0,,BE,11522440,BE,LTCF,MOD,
2020-W52,0,,0,0,10725,BG,6951482,BG,ALL,COM,5761802
2020-W53,4739,,0,0,0,BG,6951482,BG,ALL,COM,5761802
2020-W53,0,,0,0,0,BG,6951482,BG,ALL,MOD,5761802
2020-W53,0,,0,0,,BG,6951482,BG,Age18_24,MOD,427191
2020-W53,42,,0,0,,BG,6951482,BG,Age18_24,COM,427191
2020-W53,0,,0,0,,BG,6951482,BG,Age25_49,MOD,2402352
2020-W53,1509,,0,0,,BG,6951482,BG,Age25_49,COM,2402352
2020-W53,0,,0,0,,BG,6951482,BG,Age50_59,MOD,953355
2020-W53,1668,,0,0,,BG,6951482,BG,Age50_59,COM,953355
2020-W53,1234,,0,0,,BG,6951482,BG,Age60_69,COM,938635
2020-W53,0,,0,0,,BG,6951482,BG,Age60_69,MOD,938635
2020-W53,0,,0,0,,BG,6951482,BG,Age70_79,MOD,701964
2020-W53,251,,0,0,,BG,6951482,BG,Age70_79,COM,701964
2020-W53,35,,0,0,,BG,6951482,BG,Age80+,COM,338305
2020-W53,0,,0,0,,BG,6951482,BG,Age80+,MOD,338305
2020-W53,0,,0,0,,BG,6951482,BG,AgeUNK,MOD,
2020-W53,0,,0,0,,BG,6951482,BG,AgeUNK,COM,
2020-W53,4582,,0,0,,BG,6951482,BG,HCW,COM,243600
2020-W53,0,,0,0,,BG,6951482,BG,HCW,MOD,243600
2020-W53,0,,0,0,,BG,6951482,BG,LTCF,COM,15000
2020-W53,0,,0,0,,BG,6951482,BG,LTCF,MOD,15000
2021-W01,0,,0,0,0,BG,6951482,BG,ALL,MOD,5761802
2021-W01,8734,,0,0,27885,BG,6951482,BG,ALL,COM,5761802
2021-W01,0,,0,0,,BG,6951482,BG,Age18_24,MOD,427191
2021-W01,120,,0,0,,BG,6951482,BG,Age18_24,COM,427191
2021-W01,2810,,0,0,,BG,6951482,BG,Age25_49,COM,2402352
2021-W01,0,,0,0,,BG,6951482,BG,Age25_49,MOD,2402352
2021-W01,2700,,0,0,,BG,6951482,BG,Age50_59,COM,953355
2021-W01,0,,0,0,,BG,6951482,BG,Age50_59,MOD,953355
2021-W01,0,,0,0,,BG,6951482,BG,Age60_69,MOD,938635
2021-W01,2434,,0,0,,BG,6951482,BG,Age60_69,COM,938635
2021-W01,576,,0,0,,BG,6951482,BG,Age70_79,COM,701964
2021-W01,0,,0,0,,BG,6951482,BG,Age70_79,MOD,701964
2021-W01,93,,0,0,,BG,6951482,BG,Age80+,COM,338305
2021-W01,0,,0,0,,BG,6951482,BG,Age80+,MOD,338305
2021-W01,0,,0,0,,BG,6951482,BG,AgeUNK,MOD,
2021-W01,1,,0,0,,BG,6951482,BG,AgeUNK,COM,
2021-W01,0,,0,0,,BG,6951482,BG,HCW,MOD,243600
2021-W01,7963,,0,0,,BG,6951482,BG,HCW,COM,243600
2021-W01,0,,0,0,,BG,6951482,BG,LTCF,COM,15000
2021-W01,0,,0,0,,BG,6951482,BG,LTCF,MOD,15000
2021-W02,4386,,103,0,0,BG,6951482,BG,ALL,COM,5761802
2021-W02,491,,0,0,2400,BG,6951482,BG,ALL,MOD,5761802
2021-W02,47,,0,0,,BG,6951482,BG,Age18_24,COM,427191
2021-W02,6,,0,0,,BG,6951482,BG,Age18_24,MOD,427191
2021-W02,1292,,32,0,,BG,6951482,BG,Age25_49,COM,2402352
2021-W02,209,,0,0,,BG,6951482,BG,Age25_49,MOD,2402352
2021-W02,1439,,32,0,,BG,6951482,BG,Age50_59,COM,953355
2021-W02,139,,0,0,,BG,6951482,BG,Age50_59,MOD,953355
2021-W02,98,,0,0,,BG,6951482,BG,Age60_69,MOD,938635
2021-W02,1247,,35,0,,BG,6951482,BG,Age60_69,COM,938635
2021-W02,309,,4,0,,BG,6951482,BG,Age70_79,COM,701964
2021-W02,29,,0,0,,BG,6951482,BG,Age70_79,MOD,701964
2021-W02,10,,0,0,,BG,6951482,BG,Age80+,MOD,338305
